stop_id,stop_lat,stop_lon,stop_name
36037,12.97471,77.57028,KBS
37733,12.84580,77.66797,Electronic City Toll
21985,13.06462,77.65190,Gubbi Cross
27968,13.05212,77.68101,Rampura Cross
33777,13.03522,77.15816,Mallasandra
35254,13.02263,77.53270,Kanteerava Studio
28364,13.02365,77.16400,Shivanasandra
22430,13.07190,77.63376,RK Hegde Nagara
21195,12.96945,77.58716,St Marthas Hospital
36630,13.04925,77.55163,JLHPS
22341,12.93222,77.58022,Nanda Talkies
31858,13.12182,77.61128,Bagalur Cross
38858,13.00521,77.63878,Chowdary Line
32768,13.06420,77.65190,Gubbi Cross
33857,13.00109,77.50847,Maruthi Markandeyanagara
31887,12.75687,77.43645,Bannigiri
22312,12.74811,77.53654,Muni Nagara
35844,12.91507,77.26866,Jodadakatte
22075,12.79079,77.77618,Indlubele
36038,12.97480,77.57069,KBS
22264,12.94515,77.49545,Mariyappanapalya
38861,13.01184,77.59594,CS-Parachute
38859,13.00521,77.63881,CS-Chowdary Line
35352,12.84549,77.66530,Electronic City
39496,12.93054,77.49378,Jnanabharathi Layout 1st Block
34117,12.99843,77.55288,Navarang Theatre
33227,13.18410,77.70429,Kadayarappanahalli Cross
39684,13.06550,77.65193,CS-DECATHLON Dodda Gubbi Cross
27532,12.98284,77.56813,Okalipura
22308,12.75655,77.52841,Mukkodlu
31827,12.83541,77.52681,Vaderahalli
32779,12.78843,77.48383,Gudipalya Cross
36112,13.28041,77.55162,DBPR2
35885,12.90743,77.57305,CS-JP Nagara Metro Station
21999,12.97400,77.64118,Indiranagara 6th Main
21472,12.96448,77.56171,Binnypet
36040,12.96363,77.57875,KMT
38862,12.98949,77.66389,CS-Nagavarapalya
21938,12.83499,77.78529,Exide Gate
25515,12.72554,77.52946,Gottigehalli Junction
22288,12.96691,77.62117,Military Accounts Office
20772,12.83594,77.65742,Electronic City Wipro Main Gate
20859,13.01174,77.55174,Iskcon Temple
39511,12.93142,77.49674,CST
24076,12.81170,77.58446,Sarala Birla Academy
22995,13.05535,77.70589,Aduru
38863,13.01161,77.59353,Vasanth Enclave
35836,13.10413,77.57254,CS-5th Phase Yelahanka
30819,12.65154,77.49495,Karekallu Doddi
36372,13.07326,77.24483,Solur Hassan Road
37018,12.84753,77.67138,Electronic city Bus Station-Ruchi Sagar
38136,12.90921,77.64153,Amruth Sweets
30829,12.78512,77.46582,Karenahalli
38864,13.01167,77.59351,CS-Vasanth Enclave
36113,12.95810,77.51908,NBC
38865,12.98759,77.62236,CS-MEG Center
38866,12.94738,77.64094,CS-Ganapathi Enclave
38868,12.96205,77.63381,CS-Domlur Marriad Accomadation
38870,12.94593,77.62266,CS-Nethravathi Block
21473,12.96468,77.56176,Binnypet
36373,13.06492,77.25694,Solur Railway Station
21549,12.98911,77.44966,Kadabagere Cross
36041,12.96407,77.57777,KMT1
26564,13.02102,77.38432,Sondekoppa
21524,12.97421,77.42097,Honaganahatti
36905,12.93341,77.44528,Kengeri bus station-medical store
33880,12.88313,77.18241,Mathikere Magadi
37014,12.84706,77.67040,Electronic City Bus Station - Public Toilet
38137,12.90926,77.64147,Amruth Sweets
36114,12.95825,77.51897,NBC
23584,12.87467,77.59490,Meenakshi Temple
36998,12.96589,77.53458,Vijayanagara bus stand -White Patals
23856,12.82804,77.56248,Shanubhoganahalli 1st Cross
25217,13.17384,77.59546,Embassy School
38138,12.90929,77.63806,Born Babies
38871,12.94553,77.62274,Nethravathi Block-05
20857,12.98393,77.59740,Indian Express
35360,12.91244,77.48543,Kengeri
35827,12.90696,77.51211,Glass House Halage Vaderahalli
39295,12.97718,77.60861,MPG
20881,12.93203,77.61318,Hosur Road junction
29935,13.19322,77.81314,Bettahalli Gate
37015,12.84698,77.67101,Electronic city Bus Station-E Toilet
35805,13.19916,77.70774,Kempegowda International Airport
37411,12.79664,77.38467,BDD
38875,12.96036,77.64156,DMBG
20649,12.93573,77.51332,Bengaluru University Gate
36377,13.06604,77.45335,CS-Makali
38872,12.95908,77.61220,CMP Centre and School
38873,12.94678,77.62871,CS-Ejipura
38874,12.95906,77.61229,CS-CMP Centre and School
36189,12.98388,77.74403,CS-TATA ELEXI LTD ITPL Road
38784,12.84289,77.42114,Shaneshwaraswamy Temple Sheshagirihalli
38876,12.94739,77.64092,Ganapathi Enclave
38139,12.90929,77.63804,Born Babies
39133,12.98077,77.53680,SDP
21603,12.94621,77.58879,Siddapura Ashoka Pillar
22151,13.03245,77.75855,Kannamangala Gate
34842,13.03220,77.75870,Kannamangala Gate 2
22465,13.00124,77.75765,Sathya Sai Baba Mandir
35841,12.93605,77.24350,Gavinagamangala Gate
37412,12.79663,77.38455,BDD
38140,12.90692,77.63254,Salarpuria Apartment
38881,13.38634,77.69787,BHOGA NANDISWARA TEMPLE
37016,12.84681,77.67210,Electronic City - BMTC Bus Pass Counter
36044,12.80138,77.57690,BNP3
32595,13.17390,77.59546,Embassy School
21809,13.02191,77.76208,Chaithanya Samarpan Apartment
39512,12.92767,77.49250,JNBF
36118,12.95295,77.52005,NBC
37413,12.79680,77.38455,BDD
35948,13.00519,77.68500,ITI Colony Gate
21808,13.02070,77.76206,Chaithanya Samarpan Apartment
36425,12.94537,77.46782,CS-Ramasandra
39143,12.90780,77.48805,JGLH
35728,13.20103,77.66089,Navayuga Toll
39555,13.09576,77.54128,Muneshwara Layout Vaderahalli
38141,12.90696,77.63256,Salarpuria Apartment
37017,12.84680,77.67206,Electronic city - KSRTC Booking Counter
36191,12.93015,77.55316,CS-Vivekanandanagara Adya Ananda Bhavana
21779,12.84214,77.78383,Boorugunte
30258,12.94547,77.81545,Byalahalli Garment
35883,12.92133,77.58024,Rashtreeya Vidhalaya Road
24840,12.90673,77.52042,Depot-21 BEML Layout
36192,12.86246,77.56325,CS-Anjanapura Mangalya Prosper Apartment
37414,12.79680,77.38453,BDD
38883,13.37876,77.67440,KANIVE BASAVANNA TEMPLE
36120,13.01416,77.56587,IISC
37013,12.84757,77.67138,Electronic city - Karnataka Bank ATM
38142,12.91066,77.63244,Vasudev Adigas Hotel
36456,12.97867,77.60941,CS-Army Public School Kamaraja Road
22068,12.98421,77.59735,Indian Express
36996,12.96600,77.53470,Vijayanagara bus station -Tasty Bites
36426,12.98404,77.51854,CS-Maruthi Mandira
38887,13.47421,77.69952,ISHA FOUNDATION
38143,12.91069,77.63247,Vasudev Adigas Hotel
39556,13.09568,77.54134,Muneshwara Layout Vaderahalli
21780,12.84205,77.78377,Boorugunte
25258,12.85266,77.33857,Gadigaiahana Doddy
37415,12.79703,77.38475,BDD
22175,13.03457,77.75908,Khaji Sonnenahalli Gate
38885,13.40749,77.69589,SIR M VISHWESHWARAYYA MUSEUM AND SAMADI
20913,12.96825,77.70153,Karthik Nagara
23641,12.90087,77.55981,West Cross Kumaraswamy Layout
38886,13.45512,77.70219,RANGASTALA RANGANATHA TEMPLE
39391,12.93811,77.57182,NGS
36618,13.07169,77.63375,CS-RK Hegde Nagara
22188,12.88617,77.56658,Konanakunte
26487,13.09958,77.74374,Singarapura
37416,12.79697,77.38493,BDD
21448,12.91991,77.58062,Jayanagara 40th Cross
21016,13.02640,77.54402,MEI Factory
36458,12.93635,77.51948,Rajarajeshwari nagara Metro Station
22536,13.01736,77.70462,TC Palya  Gate Hosakote Road
21873,13.07542,77.43636,Dasanapura
21521,12.98175,77.43952,Hamsa Farm
21951,12.84467,77.78306,Garments Factory Borugunte
20925,12.91379,77.48710,Kengeri Bus Station
21031,12.95227,77.70002,Multiplex Marathahalli
35846,12.89889,77.27819,Veeregowdanadoddy Colony
20771,12.92838,77.68120,Eco Space
39392,12.93884,77.57174,NGSNR
38144,12.91245,77.63521,Srirangam Silk House HSR Layout
32399,12.95362,77.79715,Damodhar Nagara
37012,12.84892,77.67034,Electronic city Bus Station - Canara Bank ATM
20978,12.98868,77.68904,Mahadevapura Ring Road
38145,12.91229,77.64140,Swabiman Park
38896,12.87413,77.54070,MKP
35891,12.86160,77.52993,Silk Institute Metro Station
38899,12.79521,77.50310,NWKLP
21530,12.98726,77.49250,Herohalli Cross
36379,12.92832,77.54603,CS-Janatha Bazar Banashankari
20690,12.94013,77.52412,BWSSB Quarters Nayandahalli
22992,13.05553,77.70580,Aduru
23639,12.75896,77.49443,Nettigere
38901,12.97323,77.59504,CS-Kastruriba Road
35675,13.07838,77.35297,Arogya Dhama
36196,13.00069,77.61604,EST
38146,12.91220,77.64151,Swabhiman Park
39102,12.95457,77.91071,Seetanayakanahalli
36391,13.00060,77.52500,Chowdeshwarinagara
21021,12.91657,77.60427,MICO Layout BTM
20989,12.99727,77.56945,Malleshwara Circle
38897,12.87409,77.54079,MKP
38892,13.14968,77.65884,Razakpalya Cross
36121,13.01075,77.52194,LGR
35894,12.92440,77.49829,Pattanagere Metro Station
20841,12.86988,77.65299,Hosa Road
32373,13.03293,77.53395,CMTI
32055,12.92295,77.54897,Bhuvaneshwari Nagara
36380,12.92832,77.54585,CS-Janatha Bazar Banashankari
38147,12.91264,77.64461,Nandini Cool Joint
34193,13.01123,77.55437,Orion Mall Malleshwara
20606,13.20979,77.44534,Anjaneya Temple Madhure
36431,13.07202,77.78704,CS-Hosakote KEB Circle
22307,13.02857,77.56162,MS Ramaiah College
36381,13.01203,77.54415,CS-Mahalakshmi Layout
21032,12.95154,77.69956,Multiplex Marathahalli
22593,13.04231,77.61382,Veerannapalya
38898,12.87412,77.54083,MKP1
38902,12.97318,77.59498,Kasturiba Road
32860,13.21912,77.75196,Haraluru Gate
21048,13.04171,77.57273,Nagashetty halli
34082,13.06100,77.31797,Nanda Gokula Nagara
38148,12.91267,77.64466,Nandini Cool Joint
23485,13.19904,77.70871,Kempegowda International Airport
36048,12.91154,77.60009,JPN3
22133,12.91574,77.56141,Kadirenahalli Village
32734,13.05626,77.35794,Goravanahalli Cross
28220,13.06111,77.33447,Seetharam Bhattarapalya
23335,13.02492,77.55746,Bombay Dyeing Yashwanthapura
38802,13.02698,77.57975,Ashwathnagara
36198,12.90854,77.60073,JP Nagara 3rd Phase
39514,12.96565,77.16382,Devarahatti Magadi
38907,12.96031,77.55916,CS-Sirsi Circle
39183,12.83931,77.32756,Ramapura Cross
35896,12.93689,77.51960,Rajarajeshwari nagara Metro Station
36049,12.90865,77.60037,Jpn3rd
36126,12.91088,77.56698,DSC
38893,13.15723,77.65873,Depot-52 Huttanahalli
33186,13.03257,77.65381,Jyothi Nagara
28752,13.08219,77.73857,Mandur
24838,12.97686,77.72596,Depot-18 White Field
36123,12.94928,77.62032,NGV
22015,12.87918,77.56730,Hari Nagara Cross
38069,13.19975,77.70514,Kempegowda International Airport
28680,13.08260,77.37155,Mallarabanavadi Cross
32126,13.08764,77.37555,BP Indian School Nelamangala
24080,12.79796,77.60381,Begihalli
37646,12.93908,77.57155,NTLP
35895,12.93388,77.51047,Jnanabharathi Metro Station
33130,12.91133,77.56334,JHBCS Layout
33771,13.08246,77.37168,Mallarabanavadi Cross
35898,12.94675,77.52995,Mysore Road Metro Station
36199,12.91972,77.64455,D25
38149,12.91696,77.64477,MTR Hotel
29531,13.20985,77.44529,Anjaneya Temple Madhure
35770,12.94580,77.69842,Marathahalli Police Station
32084,13.12643,77.47344,Bilijaji
24221,12.76503,77.65364,Haragadde
24216,12.72307,77.68131,Gowrenahalli
22285,12.89312,77.56718,Metro
33673,12.98962,77.38321,Lakshmipura
32502,13.25050,77.62393,Dodda Cheemanahalli Cross
28086,13.21207,77.64734,Sadahalli
22846,12.99596,77.60178,YMC Nandhidurga Road
38150,12.91703,77.64485,MTR Hotel
36298,12.95852,77.66605,CS-HAL Main Gate
34888,13.00461,77.48742,Vidyamanyanagara
32006,13.20867,77.58820,Bettenahalli
38151,12.92173,77.64503,Nandas Hotel
24855,12.79047,77.70677,Depot-32 Suryacity
35868,13.03300,77.53337,Peenya Metro Station
31346,12.88297,77.56616,Konanakunte Reliance Fresh
34094,12.81370,77.64233,Nanjapura Cross
24271,13.02893,77.55908,Mathikere Post Office
32896,12.81786,77.70894,Heelalige
36414,13.01497,77.70945,CS-Bhattarahalli Bank Of India
35779,12.98328,77.60341,Shivajinagara Bus Station
38910,13.00756,77.64077,CS-Ayyappa Temple Banasawadi
27640,13.04632,77.57267,Patelappa Layout
21090,12.85897,77.66179,Electronic City PESIT College
23685,12.93945,77.57204,Nettakallappa Circle
38017,13.02616,77.72082,Medahalli
36129,12.98295,77.60297,SBS
38908,12.98828,77.61490,Kendriya Vidyalaya Halasuru (MEGC)
38913,13.01588,77.60278,Modi Garden
25675,12.95862,77.66640,HAL Main Gate
27839,13.14667,77.41740,Railway Gollahalli
31316,12.89968,77.80841,Kuguru Gate
28968,13.05997,77.50685,MEI Layout Arch
36389,12.90880,77.53588,CS-Poornaprajna Layout
33810,12.95419,77.46934,Manganahalli
38914,12.88780,77.54888,ISKCON Temple Maruthinagara
36131,12.96485,77.59661,Richmond Circle UFLY
32726,13.14126,77.42630,Gopalapura
37004,12.97708,77.72678,White Field Bus Station- Medical Store
32056,12.92298,77.54904,Bhuvaneshwari Nagara
38152,12.92668,77.41741,Udhbhava School
30648,12.93651,77.84125,Kalkunte Agrahara School
35905,12.97954,77.59260,Dr BR Ambedkar Metro Station Vidhana Soudha
22003,12.95821,77.66821,HAL Main Gate
23450,12.90988,77.58579,R V Dental College
26192,12.96197,77.49798,ITI Layout Cross
38915,13.03175,77.64362,CS-Sinclair High School
20994,12.95265,77.48418,Manganahalli Cross
28062,12.93570,77.51834,Rajarajeshwari nagara Gate
21157,13.07066,77.50395,Sapthagiri Hospital
21269,12.97359,77.54155,Vijayanagara Vijaya Bank
38912,13.17498,77.56439,Rajanukunte
20996,12.97401,77.54656,Manuvana
22004,12.95854,77.66505,HAL Main Gate
38686,13.01892,77.70878,Bhattarahalli
31501,12.96165,77.46698,Udaya Badavane
20754,12.93218,77.68729,Devarabisanahalli Ring Road
36468,12.95849,77.51892,CS-Nagarabhavi Circle
32996,13.05913,77.39389,Byregowdanahalli2
35856,12.86152,77.33503,Aane Kempegowdana Doddy
36392,13.10127,77.44443,Tata Values Homes Apartments
36393,13.04416,77.53506,CS-ISRO Quarters Jalahalli
34548,12.92749,77.85015,Shiva Ittige Factory
38919,12.89605,77.55895,APJ Park
35907,12.97301,77.61698,Trinity Metro Station
35857,12.85660,77.33393,Ningegowdana Doddy
39409,13.05847,77.59154,KDGHL
39145,13.07224,77.78686,KEB
21036,12.95133,77.49421,Muneshwara Layout
29307,12.81365,77.64231,Nanjapura Cross
38154,13.15300,77.60740,Gangapura
28389,13.15551,77.73010,Kondenahalli Gate
38920,13.08765,77.41999,NDPL
38930,12.98891,77.54702,CS-Shivanahalli 4th Main
28162,12.90670,77.57334,Sarakki Signal
36134,12.89737,77.64538,Hosapalya Kudlu Gate
24872,12.92087,77.73643,Gunjuru
34919,12.82674,77.64002,Vapasandra
24422,13.21571,77.45562,Channadevi Agrahara Cross
36135,12.95620,77.57735,BSPC
36394,12.95959,77.65423,CS-ISRO Murugeshpalya
35908,12.97653,77.62663,Halasuru Metro Station
32046,13.20166,77.64511,Bhovipalya
36136,12.95623,77.57727,BSPCS
21013,12.97498,77.54212,MC Layout
35117,12.96064,77.60095,Nanjappa Circle
38921,13.08814,77.42022,NDPL
38157,13.18972,77.60057,Kuduregere Gate
39146,13.07050,77.78367,HSKH
22025,13.03945,77.64140,Hennur
32167,13.19312,77.48453,Byatha
33116,12.91486,77.90338,Jayamangala
32711,13.15037,77.72833,Gollahalli Cross
22774,12.97901,77.57186,Depot-07 Subhashnagara
21984,13.06454,77.65167,Gubbi Cross
26657,12.90035,77.50695,Srinivasapura Colony
23727,12.77267,77.50359,Somanahalli
35189,12.95852,77.66629,HAL Main Gate
36227,12.95368,77.91541,Seetanayakanahalli Gate Malur Road
21950,12.84531,77.78298,Garments Factory Borugunte
25722,13.09183,77.74168,Hancharahalli Gate
29561,12.92666,77.36000,Aralimaradapalya Cross
26309,12.83051,77.64106,Jayasandra halli
30435,12.94010,77.37789,Jodi Aladamara
22829,12.95664,77.74472,Varthur Kodi
21796,13.05702,77.64822,Byrathi Cross
35909,12.97839,77.63881,Indiranagara Metro Station
26301,12.91485,77.90329,Jayamangala
26068,12.92291,77.36866,Hunnigere
38931,13.12838,77.86877,SNKH
22084,13.00790,77.68338,ITI Circle
20660,13.04762,77.57598,Bhadrappa Layout
34611,13.07975,77.53823,Singapura
26134,12.97826,77.63860,Indiranagara Metro Station
39200,13.17630,77.36656,VDH
33505,12.92815,77.90748,Kodahalli Gate
34798,13.17859,77.58859,Tharahunase
26364,12.78977,77.31341,Yale Doddy
38932,12.89650,77.72033,CS-Kodathi Gate
35911,12.99085,77.65250,Baiyappanahalli Metro Station
36138,12.95711,77.56740,CMRPT
39103,12.95462,77.91081,Seetanayakanahalli
23716,12.91294,77.63807,BDA Complex HSR Layout
32710,13.15042,77.72844,Gollahalli Cross
21755,13.01951,77.70898,Bhattarahalli
20808,12.94339,77.56602,Hanumanthanagara Ward Office
20865,12.98754,77.73636,ITPL
34051,12.93687,77.57193,Nagasandra Circle
36398,13.02376,77.51852,CS-Therelek Engineers PVT LTD Peenya
35876,12.99044,77.57077,Mantri Square Sampige Road Metro Station
32880,12.86520,77.73261,Harohalli Gate
26060,12.91524,77.44476,Hunasemaradapalya
26070,13.03928,77.39112,Hunnigere Cross
36472,12.96046,77.50466,CS-Kengunte Circle
38158,13.18973,77.60059,Kuduregere Gate
26565,13.09289,77.39476,Sondekoppa Circle
38933,12.90148,77.70495,RJ Tech Park
38935,12.99816,77.66325,KSTN
36399,13.00466,77.48737,CS-Vidyamanyanagara
26824,12.91531,77.82413,Tattanuru
36986,12.96516,77.53452,Vijayanagara - Women Waiting Lounge (Nirbhaya)
37044,12.98384,77.60345,Shivajinagara Bus Station - Medical Store
22921,12.91727,77.58367,5th Block Jayanagara
26310,12.83056,77.64103,Jayasandrahalli
26740,12.94457,77.44959,Sulikere Palya
26767,13.20445,77.55912,Suradenapura Gate
27342,13.10367,77.57695,Vishal Mart 4th Phase Yelahanka
26131,12.97026,77.64122,Indiranagara 12th Main
26771,12.98643,77.64810,Suranjan Das Road/NGEF
35734,12.94900,77.56765,CS-Ramakrishna Ashrama
26838,13.09706,77.40148,TB Nelamangala
38111,12.96036,77.66622,CS-HAL Market/SBI Bank
27501,12.86820,77.59783,Nobo Nagara
38925,13.11056,77.44347,Honnasandra Cross
38936,13.07544,77.56766,THND1
28170,12.97572,77.53910,Sarvajna College/Vijayanagara
27343,13.08402,77.41724,Vishwa Shanti Ashrama
27377,13.09403,77.40561,Weavers Colony Nelamangala
21818,12.80227,77.70450,Chandapura
34012,13.28662,77.55178,Mutturu
38929,13.08730,77.41984,NDRP
36400,12.96336,77.68209,HAL LCA
23925,12.91293,77.63814,BDA Complex HSR Layout
38924,13.11049,77.44347,Honnasandra Cross
27545,12.89884,77.50496,Omkarava Nagara
38934,12.90154,77.70500,CS-RJ Tech Park
29571,13.07966,77.42419,Arishinakunte
27451,12.91938,77.45602,New Byrohalli
29150,13.28671,77.55166,Mutturu
27937,13.19128,77.79510,Ramapura
28703,12.97274,77.67796,Malleshpalya New Bus Station(Vignananagar)
28323,12.95074,77.62375,Shine Bakery
27951,12.97793,77.51647,Ramkrishana Layout
28202,12.97325,77.44906,Seegehalli
39149,13.13074,77.80416,Kambalipura
30069,13.05703,77.71504,Bidarahalli Cross
38926,13.09256,77.43605,NGRR
28193,12.94272,77.63081,Ejipura School
28594,12.76540,77.32076,Madapura
28598,13.05665,77.47343,Madavara
38937,13.07483,77.56751,TDL1
28081,12.90400,77.47570,RWB Gate Kengeri (Kengeri Work shop)
36476,12.98075,77.50700,CS-Annapoorneshwarinagara
36144,12.95359,77.59214,SNBS1
32164,12.80373,77.54365,Byatarayana Doddy Cross
29203,12.95223,77.52122,Nagarabhavi 1st Stage Durga Parameshwari Temple
34914,12.98568,77.40221,Varthuru
35399,12.80222,77.39714,Byramangala Cross
28797,12.96314,77.55906,Maramma Temple
28810,13.22281,77.54973,Marasandra Circle
29239,12.98948,77.66390,Nagavarapalya
29225,12.93697,77.57208,Nagasandra Circle
35826,12.86788,77.47862,Kuvempunagara
28596,12.76177,77.32802,Madapura Cross Bidadi
29372,12.84148,77.64798,Neeladri Nagara
28827,12.96983,77.53228,Marenahalli
33628,13.25476,77.64965,Kundana Cross
38927,13.09261,77.43648,NGR1
38938,13.07465,77.56738,TDL2
36477,12.99028,77.50394,CS-Sunkadakatte
29371,12.84300,77.64426,Neeladri Nagar SNN Raj Neeladri Apartment
29582,12.87068,77.27896,Athimagere
21756,13.02046,77.70985,Bhattarahalli
26477,13.14767,77.56972,Singanayakanahalli Gate
36145,12.97749,77.57098,KBS
36146,12.94840,77.57978,LBHWG
39619,12.92197,77.55084,Bhuvaneshwari Nagara Mahalakshmi Temple
36147,12.97726,77.57099,KBS1
29525,12.92427,77.82438,Anjan Vidya Kendra School
29412,12.97116,77.47145,5th Stone NICE Road
35921,13.02812,77.63316,Hennur Junction
38163,13.24594,77.61288,Cambridge North Campus
37773,13.17327,77.63392,CKJLA
29763,12.84391,77.60611,Basavanna Devasthana CK Palya
24515,13.15726,77.82491,Chikka Kogilu Gate
29594,12.94340,77.53675,Avalahalli New BDA Layout
29221,13.16665,77.82810,Nagarenahalli
38928,13.09261,77.43655,NGR2
38939,13.07535,77.56765,TDL2
36478,13.05347,77.55086,RMCPDummy
38164,13.24591,77.61290,Cambridge North Campus
29703,12.92477,77.52634,Bangarappa Nagara
22299,13.09934,77.57717,Mother Dairy Cross Yelahanka
36148,12.93203,77.54154,HSK1
22026,13.03949,77.64171,Hennur
22354,12.79229,77.72844,Neraluru Gate
29726,12.97203,77.52938,Bapuji Layout Saraswathi Nagara
29745,12.88359,77.45044,Basava Gangotri Samsthe
22088,13.10246,77.62907,Ittige Factory
38940,13.07521,77.58193,NCBS College
36479,13.05337,77.55083,RMCP Connector
31801,13.17198,77.58129,Thimmasandra
29791,12.98724,77.56770,Bashyam Nagara Okalipuram
35913,12.79690,77.38458,Bidadi
37508,13.01809,77.70659,CS-Bhattarahalli Lake Gardenia Apartment
22313,12.74800,77.53652,Muni Nagara
30104,12.81039,77.40634,Billa Kempanahalli
29855,13.10134,77.63618,Bellahalli Cross
33420,12.73298,77.44009,Kempaiahnapalya Cross
36150,12.96585,77.58627,CORP
29956,12.90313,77.49819,BGS Health City
30108,13.08744,77.41242,Binnamangala Towads Nelamangala)
29822,12.91906,77.47100,Beedi Karmikara Colony
36407,12.90481,77.47068,Depot-12 Gate
35417,13.22378,77.46814,11th Mile Channadevi Agrahara
24950,13.24054,77.61099,Devarahalli Cross
31367,13.07340,77.59328,GKVK GATE
31460,12.98638,77.78122,Thirumalashettyhalli Cross
30572,13.16835,77.63116,Kadugenahalli Gate
25762,13.05805,77.83650,Haraluru Gate
31471,12.90176,77.82656,Thiruvaranga
30837,12.88865,77.53622,Karishma Hills
25070,13.29568,77.53639,Doddaballapura Tollgate
31389,13.04319,77.56131,Kuvempu Circle 1
38942,12.91723,77.59696,JEST
