route_id,stop_id_list
13894,"['21097', '20835', '20759', '21202', '21074', '38913']"
13896,"['38913', '21073', '21201', '31439', '33205', '23790', '23791', '23792', '21805', '21868', '20855', '21173']"
13898,"['27633', '35549', '27630', '34337', '32941', '35778', '23220', '29256', '24736', '23082', '34300', '34849', '25225', '28297', '22357', '22643', '22183', '22266', '22457', '22181', '22513', '22087', '21740', '34294', '22555', '21846', '22365', '22186', '22430', '22126', '21778', '22541', '21666', '28167', '22601', '22382', '35838', '22327', '21963', '21975', '21657', '22173', '22136', '22597', '22402', '22319', '22379', '21802', '21911', '21857', '21706', '21868', '35138', '21258', '20983', '20697', '20922']"
13899,"['20921', '20981', '21259', '26121', '21869', '22585', '21704', '21859', '21912', '21801', '22378', '22318', '22401', '22596', '22135', '22172', '21656', '21976', '21966', '22326', '35837', '22383', '22600', '22461', '21667', '22540', '21777', '22125', '22429', '22187', '22366', '21847', '22556', '27778', '21739', '22088', '22514', '22182', '22458', '22267', '22185', '22645', '22356', '32598', '31633', '34299', '23081', '32384', '34069', '23217', '26477', '25933', '34338', '34228', '29445', '34229']"
13901,"['20921', '20938', '21175', '21130', '21076', '21019', '20698', '21254', '20695', '20820', '33931', '23528', '35107', '25432', '26250', '39009', '27854', '22643', '31172', '33453', '31579', '34203', '29626', '33030', '29992', '33001', '34626', '31981', '31590', '30572', '24574', '28956', '26177', '34774', '34443', '29465', '35728', '33323', '29620', '32051', '34208', '32476', '32286', '28143', '25887', '24922', '24936', '32458', '32461', '31600', '27989', '34453', '29602', '38666', '38667', '32400', '38664', '31602', '22609']"
13902,"['22608', '34875', '38665', '24773', '38668', '30233', '35651', '34398', '34877', '32462']"
13903,"['20921', '20981', '20939', '21195', '20727', '21232', '20941', '22242', '22239', '22346', '21721', '22529', '22292', '22477', '22295', '35150', '22631', '20897', '21874', '22213', '22211', '22619', '22080', '35405', '27698', '38914']"
13904,"['22081', '23641', '22212', '22214', '21875', '20896', '23642', '35188', '23644', '22478', '22293', '22528', '21722', '22348', '22240', '20986', '21557']"
13905,"['20623', '20897', '21874']"
13906,"['22081', '23641', '22212', '22214', '21875', '20896', '20623', '21713', '22478', '22293', '22528', '21722', '22348', '22240', '20986', '21557', '21231', '20725', '35383', '20922']"
13910,"['38916', '38915']"
13911,"['38915', '38916']"
13912,"['26467', '20904', '35920', '25856', '25861', '22027', '22025', '24048', '21955', '22127', '21796', '22302', '22195', '21984', '21761', '22396', '21794', '22331', '21836', '30737', '22153', '22131', '22059', '22532', '22014', '21810', '39135', '38654', '31859', '23267', '29624', '38891', '28009']"
13914,"['35920', '20903', '20588', '26467']"
13915,"['36786', '36480']"
13916,"['36480', '36786']"
13917,"['20925', '21094', '35721', '35386', '20627', '35390', '20604', '30476', '35388', '25386', '34710', '30010', '33928', '31839', '35671', '34377', '31052', '32495', '24696', '26828', '24432', '24411', '26746', '34441', '27570', '32319', '28272', '34929', '28731', '28732', '38918']"
13918,"['38917', '28732', '33799', '31538', '28271', '32316', '34200', '28083', '34727', '24411', '26828', '24696', '32495', '33473', '34376', '29579', '31838', '28988', '32035', '26712', '39266', '27956', '30477', '20605', '21142', '20628', '21063', '21095', '20926']"
13921,"['22353', '21647', '22534', '22618', '22367', '21774', '22613', '38922', '34047', '29219', '33528', '31536', '35453', '38924', '34254', '32298', '33016', '30171', '34019', '31061', '34829', '35538', '26161', '31900', '28021', '31902', '27418', '27411']"
13922,"['22353', '34137', '31901', '34414', '29748', '33049', '29453', '34828', '33477', '29163', '32117', '26080', '24561', '27687', '38925', '29550', '34931', '33527', '34048', '29217', '38923', '27343', '30108', '27520', '27377', '26838', '29533', '27411']"
13923,"['20867', '21211', '35570', '24818', '23313', '28839', '24566', '26340', '23084', '28598', '26844', '33723', '33748', '27490', '39644', '32094', '28775', '29219', '29217', '38923', '27343', '30108', '27520', '27377', '26838', '29533', '27411']"
13924,"['22353', '21647', '22534', '22618', '22367', '21774', '22613', '38922', '34047', '34048', '33819', '32093', '39643', '34168', '22241', '22232', '22537', '22233', '21644', '22107', '21838', '22263', '22622', '21877', '20594', '21212', '20869']"
13927,"['21172', '20857', '30209', '22253', '22254', '22756', '22287', '21864', '21914', '21917', '22178', '22336', '22316', '22193', '35189', '35810', '24153']"
13934,"['21172', '22068', '21869', '22585', '21805', '21704', '21859', '36715', '21854', '21929', '21890', '21826', '22229', '22227', '22123', '22129', '35918', '35920', '25856', '25861', '22027', '22025', '24048', '21955', '22127', '21796', '22302', '22195', '21984', '21761', '22396', '21794', '22331', '21836', '30737', '22153', '22131', '22059', '22532', '22014', '21810', '39135', '38654', '31859', '23267', '29624', '34119', '31081', '31911', '31922', '29685', '31876', '34015', '30565', '38623', '26064']"
13935,"['33006', '38623', '33226', '34016', '29690', '29686', '29793', '29766', '33488', '29355', '35634', '21699', '21700', '38653', '39134', '21811', '22501', '22533', '22060', '22132', '22154', '22150', '21837', '22333', '21795', '22397', '21762', '21985', '22196', '22303', '21797', '22128', '21956', '22100', '35177', '22028', '25862', '22030', '35921', '35919', '22130', '22124', '22228', '22230', '21827', '21891', '35922', '21943', '21857', '21706', '21868', '20855', '21173']"
13938,"['20946', '20864', '35933', '22086', '22085', '22417', '22415', '22633', '22419', '22421', '21694', '20914', '21229', '21112', '20615', '20977', '20774', '20762', '20912', '23194', '21031', '20894', '21058', '20753', '20770', '20639', '21091', '20888', '20850', '20597', '20748', '20569', '21176', '20704', '20686', '20571', '20688', '21021', '20768', '21106', '21005', '20582', '21148', '20624']"
13939,"['20623', '20621', '21149', '20583', '21006', '21107', '20769', '21022', '20689', '20572', '20687', '20707', '21177', '20568', '20749', '20598', '20851', '20889', '21092', '20638', '20771', '20754', '21059', '20895', '21032', '22670', '20913', '20761', '20775', '20978', '20616', '21113', '21228', '20915', '21695', '22420', '22418', '22632', '22414', '22416', '22084', '20863', '20946']"
13940,"['23509', '35239']"
13941,"['21191', '21275', '20952', '23893', '23894', '23895', '35769', '20851', '23896', '23897', '23898', '23390', '35104', '23900', '23901', '34475', '35072', '23509']"
13943,"['36680', '38932']"
13951,"['35964', '35060', '35114', '35804', '35342', '23588', '35130', '22752', '35134', '35341', '23493', '35340', '35339', '24141', '35282', '24143', '24144', '24145', '24289', '24348', '35338', '23497', '35337', '21283', '20663', '21180', '20773', '22594', '22063', '39202', '22017', '21775', '21786', '22023', '36706', '32897', '34369', '34179', '26490', '34106', '34006', '32733', '30609', '25815']"
13953,"['35964', '35060', '35114', '35804', '35342', '23588', '35130', '22752', '35093', '35062', '23060', '23779', '23780', '23781', '35145', '24076', '24077', '22779', '24079', '24080', '24081', '35085', '35299', '24084', '24085']"
13955,"['38893', '38894']"
13956,"['38895', '38893']"
13959,"['20921', '20938', '21175', '21130', '21076', '21019', '20698', '21254', '20695', '20820', '33931', '23528', '35107', '25432', '26250', '39009', '27854', '22643', '31172', '33453', '31579', '34203', '29626', '33030', '29992', '33001', '34626', '31981', '34886', '31582', '31417', '29470', '37947', '39465', '38895']"
13960,"['38894', '39464', '39463', '23022', '31589', '34894', '27274', '29914', '34627', '33002', '32026', '26090', '35633', '27578', '34897', '33454', '22184', '34330', '35106', '35376', '35685', '35273', '35129', '28995', '37944', '25816', '20694', '21253', '20699', '21018', '21075', '21129', '21174', '35303', '20703', '20922']"
13962,"['38894', '38892', '35634', '21699', '21700', '34478', '28178', '34691', '24724', '34417', '30895', '25171', '38375', '27578', '34897', '33454', '22184', '34330', '35106', '35376', '35685', '35273', '35129', '28995', '37944']"
13966,"['38894', '38892', '35634', '21699', '21700', '34478', '28178', '34691', '24724', '34417', '30895', '25171', '38375', '27578', '34897', '33454', '22184', '34330', '35106', '35376', '35685', '35273', '35129', '28995', '25819']"
13968,"['38894', '23022', '31589', '34894', '27274', '29914', '34627', '33002', '32026', '26090', '35633', '27578', '34897', '33454', '22184', '34330', '35106', '35376', '35685', '35273', '35129', '28995', '25819']"
13969,"['25819', '33931', '23528', '35107', '25432', '26250', '39009', '27854', '22643', '31172', '33453', '31579', '34203', '29626', '33030', '29992', '33001', '34626', '31981', '34886', '31582', '31417', '29470', '34940', '33831']"
13971,"['38894', '38892', '23267', '29624', '34119', '31081', '31911', '31922', '29685', '31876', '34015', '33227', '30565', '26064']"
13973,"['25819', '33931', '23528', '35107', '25432', '26250', '39009', '27854', '22643', '31172', '33453', '31579', '34203', '31858', '32574', '30900', '34416', '32381', '34690', '34479', '28176', '31859', '23267', '28831', '31597', '35157', '32343']"
13975,"['25819', '33931', '23528', '35107', '25432', '26250', '39009', '27854', '22643', '31172', '33453', '31579', '34203', '29626', '33030', '29992', '26056', '33503']"
13983,"['21695', '34419', '32982', '33975', '34309', '33576', '30642', '29472', '32021', '29511', '34768', '34769', '22535', '22202', '22206', '22204']"
13984,"['20946', '22207', '22203', '26841', '26843', '26840', '35489', '29980', '35523', '31242', '30642', '34308', '29086', '26006', '28031', '21694']"
13985,"['38932', '36680']"
13986,"['36680', '38932']"
13987,"['22892', '23921', '23333', '22617', '21731', '21800', '35137', '35100', '23594', '23595', '23596', '23597', '22990', '35544', '23598', '23852', '38776', '35108', '34449', '24373', '35205', '23702', '23374']"
13988,"['21544', '35099', '35111', '28104', '35057', '38775', '24274', '24070', '29448', '23802', '23803', '24071', '24072', '24073', '35267', '22502', '21799', '21730', '22616', '20952', '23893', '23894']"
13990,"['35395', '35427', '20738', '20626', '21056', '21044', '23482', '21116', '21812', '21746', '23728', '22678', '21721', '23729', '29225', '32027', '28268', '23483', '24044', '21447', '23691', '23427', '23428', '22918', '22950']"
13991,"['22950', '24180', '22890', '23702', '23374', '21446', '21563', '34523', '29994', '34051', '23685', '21722', '35197', '21119', '20644', '20710', '21117', '21233', '35403', '21043', '21057', '21042', '20739', '20613', '39679', '35395']"
13992,"['35395', '21011', '35407', '21977', '22405', '28163', '21588', '22296', '22139', '21798', '22268', '35384']"
13993,"['35384', '21569', '21478', '21552', '21573', '27756', '21597', '21587', '21519', '21623', '21010', '35395']"
13997,"['23821', '21172', '22068', '21869', '22585', '24018', '24019', '23790', '23341', '23342', '23343', '23344', '21096', '21246', '20701', '21254', '20695', '20820', '33931', '23528', '28141', '34706', '33860', '33515', '38940']"
13998,"['38940', '23522', '33861', '26703', '35275', '35129', '28995', '37944', '25816', '20694', '21253', '20700', '21247', '23786', '23787', '23788', '23789', '24172', '23790', '23791', '23792', '21805', '21868', '20855', '35779', '23821']"
13999,"['35044', '22097', '21833', '38940']"
14002,"['23821', '21172', '22068', '21869', '22585', '24018', '24019', '24020', '23341', '23342', '23343', '23344', '21096', '21246', '20701', '21254', '20695', '20820', '33931', '23528', '28141', '34706', '33860', '33515', '24114', '24115', '24116', '30348']"
14003,"['32203', '23519', '23520', '24114', '23522', '33861', '26703', '35275', '35129', '28995', '37944', '25816', '20694', '21253', '20700', '21247', '23786', '23787', '23788', '23789', '24172', '23790', '23791', '23792', '21805', '21868', '20855', '35779', '23821']"
14005,"['38894', '31518', '23022', '31589', '34894', '27274', '29914', '34627', '33002', '32026', '26090', '35633', '27578', '34897', '33454', '22184', '22644', '22641']"
14006,"['22640', '22643', '31172', '33453', '31579', '34203', '29626', '33030', '29992', '33001', '31981', '34894', '34887', '23022', '34940', '38894']"
14009,"['20921', '20938', '21175', '21130', '21076', '21019', '20698', '21254', '20695', '20820', '33931', '23528', '35107', '25432', '26250', '39009', '27854', '22643', '31172', '33453', '31579', '34203', '29626', '33030', '29992', '33001', '34626', '31981', '34886', '31582', '31417', '29470', '34940', '31189', '33912']"
14014,"['21166', '21280', '20560', '20965', '21064', '20643', '21033', '20880', '21191', '21275', '20952', '20947', '20973', '35943']"
14017,"['38894', '38892', '35634', '21699', '21700', '34478', '28178', '34691', '24724', '34417', '30895', '25171', '38375', '27578', '34897', '33454', '22184', '22644', '22641']"
14018,"['22640', '31172', '33453', '31579', '34203', '31858', '32574', '30900', '34416', '32381', '34690', '34479', '28176', '31859', '23267', '29624', '38891', '38895']"
14021,"['38949', '35815']"
14022,"['35815', '38949']"
14024,"['24016', '22564', '21691', '21900', '22307', '22277', '21969', '20637', '20961', '20757', '20660', '25819', '33932', '31591']"
14025,"['20921', '35387', '21025', '20577', '20584', '20558', '38801', '21101', '20975', '20996', '21269', '35407', '21977', '22405', '28163', '21588', '22296', '22139', '21798', '22268', '35384', '22249', '21581', '21624', '22170', '21454', '24817', '33058', '29207', '35463', '33149', '33499', '33498', '35915', '21239', '21238']"
14026,"['21238', '35914', '21242', '31104', '31106', '30384', '29540', '34042', '33059', '35406', '21643', '22171', '22610', '22362', '21630', '22248', '21577', '21569', '21478', '21552', '21573', '27756', '21597', '21587', '21519', '37817', '20997', '20976', '21102', '38800', '20559', '20585', '20578', '21026', '21071', '20922']"
14027,"['20921', '35387', '21200', '35429', '20587', '21101', '20975', '20996', '21269', '21623', '21010', '21267', '20852', '20714', '20779', '20712', '35430', '35384', '22249', '21581', '21624', '22170', '21454', '24817', '33058', '29207', '35463', '33149', '33499', '33498', '35915', '21239', '21238']"
14028,"['21238', '35914', '21242', '31104', '31106', '30384', '29540', '34042', '33059', '35406', '21643', '22171', '22610', '22362', '21630', '22248', '35385', '35431', '20713', '20780', '20715', '20853', '39679', '35395', '21011', '21266', '20997', '20976', '21103', '20586', '20788', '21199', '21071', '20922']"
